"player","salary","year_end","team_id","fran_id"
"Rolando Blackman",1920000,1992,"DAL","Mavericks"
"Rolando Blackman",1500000,1993,"NYK","Knicks"
"Rolando Blackman",1995000,1994,"NYK","Knicks"
"Rolando Blackman",1340000,1995,"NYK","Knicks"
"Ron Anderson",425000,1991,"PHI","Sixers"
"Ron Anderson",1e+06,1992,"PHI","Sixers"
"Ron Anderson",950000,1993,"PHI","Sixers"
"Ron Anderson",3e+05,1994,"PHI","Sixers"
"Ron Baker",543471,2017,"NYK","Knicks"
"Ron Baker",4328000,2018,"NYK","Knicks"
"Ron Grandison",15000,1993,"ORL","Magic"
"Ron Grandison",150000,1995,"NYK","Knicks"
"Ron Grandison",225000,1996,"MIA","Heat"
"Ron Grandison",272250,1998,"NYK","Knicks"
"Ron Harper",1365000,1991,"LAC","Clippers"
"Ron Harper",1650000,1992,"LAC","Clippers"
"Ron Harper",2220000,1993,"LAC","Clippers"
"Ron Harper",4e+06,1994,"LAC","Clippers"
"Ron Harper",3120000,1996,"CHI","Bulls"
"Ron Harper",3840000,1997,"CHI","Bulls"
"Ron Harper",4560000,1998,"CHI","Bulls"
"Ron Harper",5280000,1999,"CHI","Bulls"
"Ron Harper",2e+06,2000,"LAL","Lakers"
"Ron Harper",2200000,2001,"LAL","Lakers"
"Ron Mercer",1768320,1998,"BOS","Celtics"
"Ron Mercer",2033000,1999,"BOS","Celtics"
"Ron Mercer",5520000,2001,"CHI","Bulls"
"Ron Mercer",6750000,2002,"CHI","Bulls"
"Ron Mercer",6750000,2003,"IND","Pacers"
"Ron Mercer",6750000,2004,"SAS","Spurs"
"Ron Mercer",1600000,2005,"BKN","Nets"
"Ron Mercer",1760000,2006,"BKN","Nets"
"Ronald Dupree",620046,2005,"DET","Pistons"
"Ronald Dupree",719373,2006,"MIN","Timberwolves"
"Ronald Dupree",771331,2007,"DET","Pistons"
"Ronald Dupree",826046,2008,"DET","Pistons"
"Ronald Dupree",58393,2011,"TOR","Raptors"
"Ronald Murray",349458,2003,"MIL","Bucks"
"Ronald Murray",563679,2004,"OKC","Thunder"
"Ronald Murray",695046,2005,"OKC","Thunder"
"Ronald Murray",895248,2006,"OKC","Thunder"
"Ronald Murray",1750000,2007,"DET","Pistons"
"Ronald Murray",1890000,2008,"DET","Pistons"
"Ronald Murray",1500000,2009,"ATL","Hawks"
"Ronald Murray",1990000,2010,"CHI","Bulls"
"Ronald Roberts",75000,2016,"TOR","Raptors"
"Rondae Hollis-Jefferson",1335480,2016,"BKN","Nets"
"Rondae Hollis-Jefferson",1395600,2017,"BKN","Nets"
"Rondae Hollis-Jefferson",1471382,2018,"BKN","Nets"
"Ronnie Brewer",1715040,2008,"UTA","Jazz"
"Ronnie Brewer",1834680,2009,"UTA","Jazz"
"Ronnie Brewer",2717161,2010,"MEM","Grizzlies"
"Ronnie Brewer",4790000,2011,"CHI","Bulls"
"Ronnie Brewer",4710000,2012,"CHI","Bulls"
"Ronnie Brewer",1069509,2013,"OKC","Thunder"
"Ronnie Brewer",1186459,2014,"HOU","Rockets"
"Ronnie Price",398762,2006,"SAC","Kings"
"Ronnie Price",664209,2007,"SAC","Kings"
"Ronnie Price",1100000,2008,"UTA","Jazz"
"Ronnie Price",1188000,2009,"UTA","Jazz"
"Ronnie Price",1250000,2010,"UTA","Jazz"
"Ronnie Price",1380000,2011,"UTA","Jazz"
"Ronnie Price",1069509,2012,"PHO","Suns"
"Ronnie Price",1265977,2014,"ORL","Magic"
"Ronnie Price",1316809,2015,"LAL","Lakers"
"Ronnie Price",1499187,2016,"PHO","Suns"
"Ronnie Price",2557545,2017,"OKC","Thunder"
"Ronnie Price",465143,2017,"PHO","Suns"
"Ronnie Price",2442455,2018,"OKC","Thunder"
"Ronny Turiaf",664209,2007,"LAL","Lakers"
"Ronny Turiaf",770610,2008,"LAL","Lakers"
"Ronny Turiaf",4140000,2010,"GSW","Warriors"
"Ronny Turiaf",4e+06,2011,"NYK","Knicks"
"Ronny Turiaf",4360000,2012,"WAS","Wizards"
"Ronny Turiaf",1146337,2013,"LAC","Clippers"
"Ronny Turiaf",1500000,2014,"MIN","Timberwolves"
"Ronny Turiaf",1500000,2015,"PHI","Sixers"
"Rony Seikaly",755000,1991,"MIA","Heat"
"Rony Seikaly",2002000,1992,"MIA","Heat"
"Rony Seikaly",2382000,1993,"MIA","Heat"
"Rony Seikaly",3057000,1994,"MIA","Heat"
"Rony Seikaly",3297000,1995,"GSW","Warriors"
"Rony Seikaly",3532000,1996,"GSW","Warriors"
"Rony Seikaly",3752000,1997,"ORL","Magic"
"Rony Seikaly",4002000,1998,"ORL","Magic"
"Rony Seikaly",4252000,1999,"BKN","Nets"
"Rory Sparrow",3e+05,1991,"SAC","Kings"
"Rory Sparrow",126000,1992,"CHI","Bulls"
"Rory Sparrow",140000,1993,"LAL","Lakers"
"Roshown McLeod",740000,1999,"ATL","Hawks"
"Roshown McLeod",914760,2000,"ATL","Hawks"
"Roshown McLeod",978600,2001,"ATL","Hawks"
"Roshown McLeod",1509001,2002,"BOS","Celtics"
"Roy Hibbert",1465400,2009,"IND","Pacers"
"Roy Hibbert",1575360,2010,"IND","Pacers"
"Roy Hibbert",1685280,2011,"IND","Pacers"
"Roy Hibbert",2588590,2012,"IND","Pacers"
"Roy Hibbert",13686750,2013,"IND","Pacers"
"Roy Hibbert",14283844,2014,"IND","Pacers"
"Roy Hibbert",14898938,2015,"IND","Pacers"
"Roy Hibbert",15500000,2016,"LAL","Lakers"
"Roy Hibbert",5e+06,2017,"DEN","Nuggets"
"Roy Hinson",1250000,1991,"BKN","Nets"
"Roy Hinson",943000,1992,"BKN","Nets"
"Roy Hinson",1250000,1993,"ATL","Hawks"
"Roy Hinson",1445000,1994,"ATL","Hawks"
"Roy Hinson",1137500,1995,"MIL","Bucks"
"Roy Rogers",664000,1997,"MEM","Grizzlies"
"Roy Rogers",763080,1998,"BOS","Celtics"
"Roy Rogers",862560,1999,"CHI","Bulls"
"Roy Rogers",485000,2000,"DEN","Nuggets"
"Roy Rogers",523500,2001,"SAC","Kings"
"Roy Tarpley",765000,1991,"DAL","Mavericks"
"Roy Tarpley",80000,1993,"DAL","Mavericks"
"Roy Tarpley",80000,1994,"DAL","Mavericks"
"Roy Tarpley",3e+06,1995,"DAL","Mavericks"
"Roy Tarpley",775000,1996,"DAL","Mavericks"
"Royal Ivey",425000,2005,"ATL","Hawks"
"Royal Ivey",641748,2006,"ATL","Hawks"
"Royal Ivey",744551,2007,"ATL","Hawks"
"Royal Ivey",826046,2008,"MIL","Bucks"
"Royal Ivey",854957,2009,"PHI","Sixers"
"Royal Ivey",1050000,2010,"MIL","Bucks"
"Royal Ivey",1200000,2011,"OKC","Thunder"
"Royal Ivey",1200000,2012,"OKC","Thunder"
"Royal Ivey",1223166,2013,"PHI","Sixers"
"Royce O\'Neale",815615,2018,"UTA","Jazz"
"Royce White",1719480,2014,"PHI","Sixers"
"Ruben Boumtje-Boumtje",332817,2002,"POR","Trailblazers"
"Ruben Boumtje-Boumtje",512435,2003,"POR","Trailblazers"
"Ruben Boumtje-Boumtje",663679,2004,"POR","Trailblazers"
"Ruben Garces",316969,2001,"PHO","Suns"
"Ruben Patterson",628500,1999,"LAL","Lakers"
"Ruben Patterson",9e+05,2000,"OKC","Thunder"
"Ruben Patterson",990000,2001,"OKC","Thunder"
"Ruben Patterson",4538000,2002,"POR","Trailblazers"
"Ruben Patterson",4991800,2003,"POR","Trailblazers"
"Ruben Patterson",5445600,2004,"POR","Trailblazers"
"Ruben Patterson",5899400,2005,"POR","Trailblazers"
"Ruben Patterson",6353200,2006,"POR","Trailblazers"
"Ruben Patterson",6807000,2007,"MIL","Bucks"
"Ruben Patterson",304897,2008,"LAC","Clippers"
"Ruben Wolkowyski",316969,2001,"OKC","Thunder"
"Ruben Wolkowyski",465850,2002,"OKC","Thunder"
"Ruben Wolkowyski",79535,2002,"DAL","Mavericks"
"Ruben Wolkowyski",587435,2003,"BOS","Celtics"
"Rudy Fernandez",1084080,2009,"POR","Trailblazers"
"Rudy Fernandez",1165320,2010,"POR","Trailblazers"
"Rudy Fernandez",1246680,2011,"POR","Trailblazers"
"Rudy Fernandez",2180443,2012,"DEN","Nuggets"
"Rudy Gay",2242290,2007,"MEM","Grizzlies"
"Rudy Gay",2411160,2008,"MEM","Grizzlies"
"Rudy Gay",2579400,2009,"MEM","Grizzlies"
"Rudy Gay",3280997,2010,"MEM","Grizzlies"
"Rudy Gay",13603750,2011,"MEM","Grizzlies"
"Rudy Gay",15032144,2012,"MEM","Grizzlies"
"Rudy Gay",16460538,2013,"TOR","Raptors"
"Rudy Gay",17888931,2014,"SAC","Kings"
"Rudy Gay",19317325,2015,"SAC","Kings"
"Rudy Gay",12403101,2016,"SAC","Kings"
"Rudy Gay",13333333,2017,"SAC","Kings"
"Rudy Gay",8406000,2018,"SAS","Spurs"
"Rudy Gobert",1078800,2014,"UTA","Jazz"
"Rudy Gobert",1127400,2015,"UTA","Jazz"
"Rudy Gobert",1175880,2016,"UTA","Jazz"
"Rudy Gobert",2121288,2017,"UTA","Jazz"
"Rudy Gobert",21974719,2018,"UTA","Jazz"
"Rumeal Robinson",8e+05,1991,"ATL","Hawks"
"Rumeal Robinson",1025000,1992,"ATL","Hawks"
"Rumeal Robinson",1225000,1993,"BKN","Nets"
"Rumeal Robinson",1240000,1994,"CHA","Hornets"
"Rumeal Robinson",247500,1997,"LAL","Lakers"
"Rumeal Robinson",272250,1998,"DET","Pistons"
"Russ Smith",816482,2015,"MEM","Grizzlies"
"Russ Smith",816482,2016,"MEM","Grizzlies"
"Russell Westbrook",3493680,2009,"OKC","Thunder"
"Russell Westbrook",3755640,2010,"OKC","Thunder"
"Russell Westbrook",4017720,2011,"OKC","Thunder"
"Russell Westbrook",5082416,2012,"OKC","Thunder"
"Russell Westbrook",13668750,2013,"OKC","Thunder"
"Russell Westbrook",14693906,2014,"OKC","Thunder"
"Russell Westbrook",15719062,2015,"OKC","Thunder"
"Russell Westbrook",16744218,2016,"OKC","Thunder"
"Russell Westbrook",26540100,2017,"OKC","Thunder"
"Russell Westbrook",28530608,2018,"OKC","Thunder"
"Rusty LaRue",350000,1999,"CHI","Bulls"
"Ryan Anderson",1225200,2009,"BKN","Nets"
"Ryan Anderson",1317120,2010,"ORL","Magic"
"Ryan Anderson",1409040,2011,"ORL","Magic"
"Ryan Anderson",2244601,2012,"ORL","Magic"
"Ryan Anderson",8700000,2013,"NOP","Pelicans"
"Ryan Anderson",8308500,2014,"NOP","Pelicans"
"Ryan Anderson",8491500,2015,"NOP","Pelicans"
"Ryan Anderson",8500000,2016,"NOP","Pelicans"
"Ryan Anderson",18735364,2017,"HOU","Rockets"
"Ryan Anderson",19578455,2018,"HOU","Rockets"
"Ryan Arcidiacono",75000,2017,"SAS","Spurs"
"Ryan Boatright",75000,2016,"BKN","Nets"
"Ryan Bowen",301875,2000,"DEN","Nuggets"
"Ryan Bowen",510000,2001,"DEN","Nuggets"
"Ryan Bowen",630850,2002,"DEN","Nuggets"
"Ryan Bowen",1111111,2003,"DEN","Nuggets"
"Ryan Bowen",1250000,2004,"DEN","Nuggets"
"Ryan Bowen",807046,2005,"HOU","Rockets"
"Ryan Bowen",900498,2006,"HOU","Rockets"
"Ryan Bowen",998967,2007,"HOU","Rockets"
"Ryan Bowen",1033930,2008,"NOP","Pelicans"
"Ryan Bowen",1141838,2009,"NOP","Pelicans"
"Ryan Bowen",209592,2010,"OKC","Thunder"
"Ryan Gomes",428762,2006,"BOS","Celtics"
"Ryan Gomes",770610,2008,"MIN","Timberwolves"
"Ryan Gomes",3650000,2009,"MIN","Timberwolves"
"Ryan Gomes",3867500,2010,"MIN","Timberwolves"
"Ryan Gomes",4e+06,2011,"LAC","Clippers"
"Ryan Gomes",4e+06,2012,"LAC","Clippers"
"Ryan Gomes",4e+06,2013,"LAC","Clippers"
"Ryan Gomes",1186459,2014,"OKC","Thunder"
"Ryan Hollins",972581,2009,"DAL","Mavericks"
"Ryan Hollins",2183333,2010,"MIN","Timberwolves"
"Ryan Hollins",2333333,2011,"CLE","Cavaliers"
"Ryan Hollins",2483333,2012,"CLE","Cavaliers"
"Ryan Hollins",1069509,2013,"LAC","Clippers"
"Ryan Hollins",1186459,2014,"LAC","Clippers"
"Ryan Hollins",1316809,2015,"SAC","Kings"
"Ryan Hollins",593056,2016,"MEM","Grizzlies"
"Ryan Hollins",176375,2016,"WAS","Wizards"
"Ryan Humphrey",1063680,2003,"ORL","Magic"
"Ryan Humphrey",1143360,2004,"MEM","Grizzlies"
"Ryan Humphrey",1223160,2005,"MEM","Grizzlies"
"Ryan Kelly",1650000,2015,"LAL","Lakers"
"Ryan Kelly",1724250,2016,"LAL","Lakers"
"Ryan Kelly",418228,2017,"ATL","Hawks"
"Ryan Reid",475000,2012,"OKC","Thunder"
"Ryan Robertson",301875,2000,"SAC","Kings"
"Ryan Stack",287500,1999,"CLE","Cavaliers"
"Ryan Stack",385000,2000,"CLE","Cavaliers"
"Salah Mejri",525093,2016,"DAL","Mavericks"
"Salah Mejri",874636,2017,"DAL","Mavericks"
"Salah Mejri",1471382,2018,"DAL","Mavericks"
"Salim Stoudamire",675000,2006,"ATL","Hawks"
"Salim Stoudamire",729000,2007,"ATL","Hawks"
"Salim Stoudamire",783000,2008,"ATL","Hawks"
"Sam Bowie",2e+06,1991,"BKN","Nets"
"Sam Bowie",2e+06,1992,"BKN","Nets"
"Sam Bowie",2600000,1993,"BKN","Nets"
"Sam Bowie",3200000,1994,"LAL","Lakers"
"Sam Bowie",3200000,1995,"LAL","Lakers"
"Sam Cassell",650000,1994,"HOU","Rockets"
"Sam Cassell",845000,1995,"HOU","Rockets"
"Sam Cassell",1040000,1996,"HOU","Rockets"
"Sam Cassell",1235000,1997,"DAL","Mavericks"
"Sam Cassell",2500000,1998,"BKN","Nets"
"Sam Cassell",3e+06,1999,"MIL","Bucks"
"Sam Cassell",3500000,2000,"MIL","Bucks"
"Sam Cassell",4e+06,2001,"MIL","Bucks"
"Sam Cassell",4350000,2002,"MIL","Bucks"
"Sam Cassell",4850000,2003,"MIL","Bucks"
"Sam Cassell",5062500,2004,"MIN","Timberwolves"
"Sam Cassell",6250000,2005,"MIN","Timberwolves"
"Sam Cassell",6875000,2006,"LAC","Clippers"
"Sam Cassell",6850000,2007,"LAC","Clippers"
"Sam Cassell",6150000,2008,"LAC","Clippers"
"Sam Cassell",1262275,2009,"SAC","Kings"
"Sam Dekker",1646400,2016,"HOU","Rockets"
"Sam Dekker",1720560,2017,"HOU","Rockets"
"Sam Dekker",1794600,2018,"LAC","Clippers"
"Sam Jacobson",559000,1999,"LAL","Lakers"
"Sam Jacobson",721080,2000,"LAL","Lakers"
"Sam Jacobson",22647,2000,"GSW","Warriors"
"Sam Jacobson",498500,2001,"MIN","Timberwolves"
"Sam Jacobson",270000,2001,"LAL","Lakers"
"Sam Mack",140000,1993,"SAS","Spurs"
"Sam Mack",247500,1997,"HOU","Rockets"
"Sam Mack",455000,1998,"MEM","Grizzlies"
"Sam Mack",545000,1999,"HOU","Rockets"
"Sam Mack",315000,2000,"GSW","Warriors"
"Sam Mack",174598,2002,"MIA","Heat"
"Sam Mitchell",5e+05,1991,"MIN","Timberwolves"
"Sam Mitchell",630000,1992,"MIN","Timberwolves"
"Sam Mitchell",575000,1993,"IND","Pacers"
"Sam Mitchell",715000,1994,"IND","Pacers"
"Sam Mitchell",1e+06,1996,"MIN","Timberwolves"
"Sam Mitchell",1400000,1998,"MIN","Timberwolves"
"Sam Mitchell",2e+06,2000,"MIN","Timberwolves"
"Sam Mitchell",2370000,2001,"MIN","Timberwolves"
"Sam Mitchell",1e+06,2002,"MIN","Timberwolves"
"Sam Perkins",1970000,1991,"LAL","Lakers"
"Sam Perkins",2507000,1992,"LAL","Lakers"
"Sam Perkins",3047000,1993,"LAL","Lakers"
"Sam Perkins",3587000,1994,"OKC","Thunder"
"Sam Perkins",4126600,1995,"OKC","Thunder"
"Sam Perkins",3967000,1996,"OKC","Thunder"
"Sam Perkins",2730000,1997,"OKC","Thunder"
"Sam Perkins",3370000,1998,"OKC","Thunder"
"Sam Perkins",2250000,2001,"IND","Pacers"
"Sam Vincent",980000,1991,"ORL","Magic"
"Sam Vincent",1260000,1992,"ORL","Magic"
"Sam Vincent",1510000,1993,"MIL","Bucks"
"Sam Young",824200,2010,"MEM","Grizzlies"
"Sam Young",886000,2011,"MEM","Grizzlies"
"Sam Young",947800,2012,"MEM","Grizzlies"
"Sam Young",723716,2013,"IND","Pacers"
"Samaki Walker",1246000,1997,"DAL","Mavericks"
"Samaki Walker",1619880,1999,"DAL","Mavericks"
"Samaki Walker",2716667,2000,"SAS","Spurs"
"Samaki Walker",1400000,2002,"LAL","Lakers"
"Samaki Walker",1540000,2003,"LAL","Lakers"
"Samaki Walker",1700000,2004,"MIA","Heat"
"Samaki Walker",995046,2005,"WAS","Wizards"
"Samaki Walker",364223,2006,"IND","Pacers"
"Samardo Samuels",5e+05,2011,"CLE","Cavaliers"
"Samardo Samuels",762195,2012,"CLE","Cavaliers"
"Samardo Samuels",341756,2013,"CLE","Cavaliers"
"Samuel Dalembert",771480,2002,"PHI","Sixers"
"Samuel Dalembert",1599549,2005,"PHI","Sixers"
"Samuel Dalembert",8470000,2006,"PHI","Sixers"
"Samuel Dalembert",9464307,2007,"PHI","Sixers"
"Samuel Dalembert",11238564,2009,"PHI","Sixers"
"Samuel Dalembert",12025694,2010,"PHI","Sixers"
"Samuel Dalembert",13428129,2011,"SAC","Kings"
"Samuel Dalembert",7e+06,2012,"HOU","Rockets"
"Samuel Dalembert",6698565,2013,"MIL","Bucks"
"Samuel Dalembert",3700748,2014,"DAL","Mavericks"
"Samuel Dalembert",3867282,2015,"NYK","Knicks"
"Samuel Dalembert",1499187,2016,"DAL","Mavericks"
"Sarunas Jasikevicius",4e+06,2006,"IND","Pacers"
"Sarunas Jasikevicius",4e+06,2007,"GSW","Warriors"
"Sarunas Marciulionis",1270000,1991,"GSW","Warriors"
"Sarunas Marciulionis",1267000,1992,"GSW","Warriors"
"Sarunas Marciulionis",1500000,1993,"GSW","Warriors"
"Sarunas Marciulionis",1900000,1994,"GSW","Warriors"
"Sarunas Marciulionis",2100000,1995,"OKC","Thunder"
"Sarunas Marciulionis",2400000,1996,"SAC","Kings"
"Sarunas Marciulionis",2500000,1997,"DEN","Nuggets"
"Sasha Danilovic",1455000,1996,"MIA","Heat"
"Sasha Danilovic",1892000,1997,"MIA","Heat"
"Sasha Kaun",1300000,2016,"CLE","Cavaliers"
"Sasha Kaun",1333420,2017,"PHI","Sixers"
"Sasha Pavlovic",1107960,2004,"UTA","Jazz"
"Sasha Pavlovic",1191000,2005,"CLE","Cavaliers"
"Sasha Pavlovic",1274160,2006,"CLE","Cavaliers"
"Sasha Pavlovic",1962206,2007,"CLE","Cavaliers"
"Sasha Pavlovic",4250000,2008,"CLE","Cavaliers"
"Sasha Pavlovic",4500000,2009,"CLE","Cavaliers"
"Sasha Pavlovic",1500000,2010,"MIN","Timberwolves"
"Sasha Pavlovic",1250000,2010,"PHO","Suns"
"Sasha Pavlovic",134863,2011,"DAL","Mavericks"
"Sasha Pavlovic",67432,2011,"NOP","Pelicans"
"Sasha Pavlovic",1223166,2012,"BOS","Celtics"
"Sasha Pavlovic",1232713,2013,"POR","Trailblazers"
"Sasha Vujacic",846840,2005,"LAL","Lakers"
"Sasha Vujacic",910440,2006,"LAL","Lakers"
"Sasha Vujacic",973920,2007,"LAL","Lakers"
"Sasha Vujacic",1756951,2008,"LAL","Lakers"
"Sasha Vujacic",4524887,2009,"LAL","Lakers"
"Sasha Vujacic",5e+06,2010,"LAL","Lakers"
"Sasha Vujacic",5475113,2011,"BKN","Nets"
"Sasha Vujacic",1356146,2016,"NYK","Knicks"
"Sasha Vujacic",1410598,2017,"NYK","Knicks"
"Scot Pollard",818160,1998,"DET","Pistons"
"Scot Pollard",940920,1999,"DET","Pistons"
"Scot Pollard",350000,1999,"SAC","Kings"
"Scot Pollard",1063680,2000,"ATL","Hawks"
"Scot Pollard",1e+06,2000,"SAC","Kings"
"Scot Pollard",3920000,2001,"SAC","Kings"
"Scot Pollard",4344187,2002,"SAC","Kings"
"Scot Pollard",4826874,2003,"SAC","Kings"
"Scot Pollard",5309563,2004,"IND","Pacers"
"Scot Pollard",5792250,2005,"IND","Pacers"
"Scot Pollard",6274937,2006,"IND","Pacers"
"Scot Pollard",2200000,2007,"CLE","Cavaliers"
"Scott Brooks",295000,1991,"MIN","Timberwolves"
"Scott Brooks",4e+05,1992,"MIN","Timberwolves"
"Scott Brooks",525000,1994,"HOU","Rockets"
"Scott Brooks",550000,1995,"HOU","Rockets"
"Scott Brooks",750000,1996,"DAL","Mavericks"
"Scott Brooks",247500,1997,"NYK","Knicks"
"Scott Brooks",50000,1998,"BOS","Celtics"
"Scott Burrell",650000,1994,"CHA","Hornets"
"Scott Burrell",845000,1995,"CHA","Hornets"
"Scott Burrell",1040000,1996,"CHA","Hornets"
"Scott Burrell",1430000,1998,"CHI","Bulls"
"Scott Burrell",1e+06,1999,"BKN","Nets"
"Scott Burrell",1e+06,2000,"BKN","Nets"
"Scott Haffner",75000,1991,"CHA","Hornets"
"Scott Haskin",833000,1994,"IND","Pacers"
"Scott Haskin",1313000,1996,"IND","Pacers"
"Scott Hastings",450000,1991,"DET","Pistons"
"Scott Hastings",5e+05,1992,"DEN","Nuggets"
"Scott Hastings",6e+05,1993,"DEN","Nuggets"
"Scott Meents",3e+05,1991,"OKC","Thunder"
"Scott Padgett",730800,2001,"UTA","Jazz"
"Scott Padgett",781680,2002,"UTA","Jazz"
"Scott Padgett",612435,2003,"UTA","Jazz"
"Scott Padgett",688679,2004,"HOU","Rockets"
"Scott Padgett",807546,2005,"HOU","Rockets"
"Scott Padgett",1670000,2006,"BKN","Nets"
"Scott Padgett",932015,2007,"MEM","Grizzlies"
"Scott Padgett",563302,2007,"BKN","Nets"
"Scott Skiles",408000,1991,"ORL","Magic"
"Scott Skiles",1925000,1992,"ORL","Magic"
"Scott Skiles",1348000,1993,"ORL","Magic"
"Scott Skiles",1722000,1994,"ORL","Magic"
"Scott Skiles",2125000,1995,"WAS","Wizards"
"Scott Williams",150000,1991,"CHI","Bulls"
"Scott Williams",350000,1992,"CHI","Bulls"
"Scott Williams",613000,1993,"CHI","Bulls"
"Scott Williams",641000,1994,"CHI","Bulls"
"Scott Williams",1500000,1995,"PHI","Sixers"
"Scott Williams",1950000,1996,"PHI","Sixers"
"Scott Williams",2400000,1997,"PHI","Sixers"
"Scott Williams",2850000,1998,"PHI","Sixers"
"Scott Williams",3300000,1999,"MIL","Bucks"
"Scott Williams",3750000,2000,"MIL","Bucks"
"Scott Williams",4200000,2001,"MIL","Bucks"
"Scott Williams",4650000,2002,"DEN","Nuggets"
"Scott Williams",1030000,2003,"PHO","Suns"
"Scott Williams",1070000,2004,"PHO","Suns"
"Scott Williams",1600000,2005,"CLE","Cavaliers"
"Scott Wood",50000,2017,"GSW","Warriors"
"Scottie Pippen",765000,1991,"CHI","Bulls"
"Scottie Pippen",2770000,1992,"CHI","Bulls"
"Scottie Pippen",3425000,1993,"CHI","Bulls"
"Scottie Pippen",3075000,1994,"CHI","Bulls"
"Scottie Pippen",2925000,1996,"CHI","Bulls"
"Scottie Pippen",2250000,1997,"CHI","Bulls"
"Scottie Pippen",2775000,1998,"CHI","Bulls"
"Scottie Pippen",1.1e+07,1999,"HOU","Rockets"
"Scottie Pippen",13750000,2001,"POR","Trailblazers"
"Scottie Pippen",18083564,2002,"POR","Trailblazers"
"Scottie Pippen",19727524,2003,"POR","Trailblazers"
"Scottie Pippen",4917000,2004,"CHI","Bulls"
"Sean Banks",150751,2006,"NOP","Pelicans"
"Sean Elliott",1800000,1991,"SAS","Spurs"
"Sean Elliott",1802000,1992,"SAS","Spurs"
"Sean Elliott",1802000,1993,"SAS","Spurs"
"Sean Elliott",1807000,1994,"DET","Pistons"
"Sean Elliott",1350000,1995,"SAS","Spurs"
"Sean Elliott",5333000,1996,"SAS","Spurs"
"Sean Elliott",5333000,1997,"SAS","Spurs"
"Sean Elliott",5333333,1998,"SAS","Spurs"
"Sean Elliott",5433333,2000,"SAS","Spurs"
"Sean Green",130000,1992,"IND","Pacers"
"Sean Green",355000,1993,"IND","Pacers"
"Sean Green",4e+05,1994,"PHI","Sixers"
"Sean Higgins",150000,1991,"SAS","Spurs"
"Sean Higgins",250000,1993,"LAL","Lakers"
"Sean Higgins",5e+05,1996,"PHI","Sixers"
"Sean Higgins",272250,1998,"POR","Trailblazers"
"Sean Kilpatrick",35000,2015,"GSW","Warriors"
"Sean Kilpatrick",29843,2015,"MIN","Timberwolves"
"Sean Kilpatrick",320594,2016,"BKN","Nets"
"Sean Kilpatrick",99418,2016,"DEN","Nuggets"
"Sean Kilpatrick",980431,2017,"BKN","Nets"
"Sean Kilpatrick",1524305,2018,"BKN","Nets"
"Sean Lampley",349458,2003,"MIA","Heat"
"Sean Lampley",89364,2004,"GSW","Warriors"
"Sean Marks",385000,2000,"TOR","Raptors"
"Sean Marks",565850,2002,"MIA","Heat"
"Sean Marks",612435,2003,"MIA","Heat"
"Sean Marks",596295,2004,"SAS","Spurs"
"Sean Marks",932015,2007,"PHO","Suns"
"Sean Marks",1033930,2008,"PHO","Suns"
"Sean Marks",1141838,2009,"NOP","Pelicans"
"Sean Marks",1187686,2010,"NOP","Pelicans"
"Sean May",884881,2010,"SAC","Kings"
"Sean Rooks",375000,1993,"DAL","Mavericks"
"Sean Rooks",488000,1994,"DAL","Mavericks"
"Sean Rooks",1200000,1996,"MIN","Timberwolves"
"Sean Rooks",1200000,1997,"LAL","Lakers"
"Sean Rooks",1440000,1998,"LAL","Lakers"
"Sean Rooks",1680000,1999,"LAL","Lakers"
"Sean Rooks",1920000,2000,"DAL","Mavericks"
"Sean Rooks",2160000,2001,"LAC","Clippers"
"Sean Rooks",2400000,2002,"LAC","Clippers"
"Sean Rooks",2640000,2003,"LAC","Clippers"
"Sean Rooks",1070000,2004,"NOP","Pelicans"
"Sean Williams",1416600,2008,"BKN","Nets"
"Sean Williams",1522920,2009,"BKN","Nets"
"Sean Williams",1629120,2010,"BKN","Nets"
"Sebastian Telfair",1559280,2005,"POR","Trailblazers"
"Sebastian Telfair",1676280,2006,"POR","Trailblazers"
"Sebastian Telfair",2562426,2008,"MIN","Timberwolves"
"Sebastian Telfair",2300000,2009,"MIN","Timberwolves"
"Sebastian Telfair",2500000,2010,"CLE","Cavaliers"
"Sebastian Telfair",2700000,2011,"MIN","Timberwolves"
"Sebastian Telfair",1500000,2012,"PHO","Suns"
"Sebastian Telfair",1567500,2013,"TOR","Raptors"
"Sebastian Telfair",915243,2015,"OKC","Thunder"
"Sedale Threatt",650000,1991,"OKC","Thunder"
"Sedale Threatt",612000,1992,"LAL","Lakers"
"Sedale Threatt",796000,1993,"LAL","Lakers"
"Sedale Threatt",2400000,1994,"LAL","Lakers"
"Sedale Threatt",2400000,1995,"LAL","Lakers"
"Sedale Threatt",2400000,1996,"LAL","Lakers"
"Sedric Toney",150000,1994,"CLE","Cavaliers"
"Semaj Christon",543471,2017,"OKC","Thunder"
"Semi Ojeleye",1291892,2018,"BOS","Celtics"
"Semih Erden",473604,2011,"CLE","Cavaliers"
"Semih Erden",762195,2012,"CLE","Cavaliers"
"Serge Ibaka",1120200,2010,"OKC","Thunder"
"Serge Ibaka",1204200,2011,"OKC","Thunder"
"Serge Ibaka",1288200,2012,"OKC","Thunder"
"Serge Ibaka",2253062,2013,"OKC","Thunder"
"Serge Ibaka",12250000,2014,"OKC","Thunder"
"Serge Ibaka",12350000,2015,"OKC","Thunder"
